chr	start	end	type	nhaps
1	13433245	13436574	intergenic	13
1	13436575	13436876	genic	5
1	13436575	13436876	genic-original	5
1	13436877	13437275	intergenic	5
1	13437276	13438871	genic	9
1	13437276	13440466	genic-original	10
1	13438872	13440466	genic	7
1	13440467	13463617	intergenic	10
1	13463618	13465106	genic	6
1	13463618	13465106	genic-original	6
1	13465107	13514248	intergenic	13
1	13514249	13515740	genic	10
1	13514249	13517232	genic-original	14
1	13515741	13517232	genic	13
1	13517233	13522689	intergenic	11
1	13522690	13523911	genic	11
1	13522690	13523911	genic-original	11
1	13523912	13585763	intergenic	16
1	13585764	13586720	genic	3
1	13585764	13586720	genic-original	3
1	13586721	13589495	intergenic	13
1	13589496	13590548	genic	10
1	13589496	13593707	genic-original	10
1	13590549	13591601	genic	9
1	13591602	13592654	genic	9
1	13592655	13593707	genic	8
1	13593708	13597539	intergenic	12
1	13597540	13598750	genic	8
1	13597540	13599960	genic-original	12
1	13598751	13599960	genic	12
1	13599961	13663002	intergenic	12
1	13663003	13664020	genic	8
1	13663003	13667074	genic-original	10
1	13664021	13665038	genic	7
1	13665039	13666056	genic	9
1	13666057	13667074	genic	8
1	13667075	13668103	intergenic	8
1	13668104	13669110	genic	7
1	13668104	13669110	genic-original	7
1	13669111	13699281	intergenic	10
1	13699282	13703025	genic	9
1	13699282	13703025	genic-original	9
1	13703026	13705479	intergenic	8
1	13705480	13710332	genic	9
1	13705480	13710332	genic-original	9
1	13710333	13747916	intergenic	10
1	13747917	13749717	genic	8
1	13747917	13751517	genic-original	10
1	13749718	13751517	genic	6
1	13751518	13782848	intergenic	18
1	13782849	13784013	genic	18
1	13782849	13784013	genic-original	18
1	13784014	13823269	intergenic	18
1	13823270	13825647	genic	18
1	13823270	13825647	genic-original	18
1	13825648	13858413	intergenic	9
1	13858414	13908413	intergenic	18
1	13908414	13941179	intergenic	12
1	13941180	13942621	genic	9
1	13941180	13944063	genic-original	11
1	13942622	13944063	genic	11
1	13944064	13945343	intergenic	8
1	13945344	13946935	genic	7
1	13945344	13946935	genic-original	7
1	13946936	13974299	intergenic	15
1	13974300	13974900	genic	18
1	13974300	13974900	genic-original	18
1	13974901	13983678	intergenic	18
1	13983679	13984980	genic	18
1	13983679	13984980	genic-original	18
1	13984981	14032803	intergenic	12
1	14032804	14035231	genic	18
1	14032804	14035231	genic-original	18
1	14035232	14055473	intergenic	18
1	14055474	14059117	genic	18
1	14055474	14059117	genic-original	18
1	14059118	14068565	intergenic	18
1	14068566	14073093	genic	18
1	14068566	14073093	genic-original	18
1	14073094	14078515	intergenic	18
1	14078516	14084561	genic	18
1	14078516	14084561	genic-original	18
1	14084562	14155079	intergenic	18
1	14155080	14160393	genic	18
1	14155080	14160393	genic-original	18
1	14160394	14225568	intergenic	18
1	14225569	14227540	genic	12
1	14225569	14229511	genic-original	12
1	14227541	14229511	genic	7
1	14229512	14239190	intergenic	12
1	14239191	14241032	genic	8
1	14239191	14246557	genic-original	13
1	14241033	14242874	genic	9
1	14242875	14244716	genic	7
1	14244717	14246557	genic	11
1	14246558	14280518	intergenic	15
1	14280519	14281582	genic	8
1	14280519	14281582	genic-original	8
1	14281583	14282327	intergenic	9
1	14282328	14283371	genic	8
1	14282328	14290674	genic-original	10
1	14283372	14284414	genic	6
1	14284415	14285458	genic	7
1	14285459	14286501	genic	7
1	14286502	14287545	genic	8
1	14287546	14288588	genic	8
1	14288589	14289631	genic	9
1	14289632	14290674	genic	9
1	14290675	14295537	intergenic	15
1	14295538	14297305	genic	7
1	14295538	14297305	genic-original	7
1	14297306	14304814	intergenic	11
1	14304815	14310740	genic	11
1	14304815	14310740	genic-original	11
1	14310741	14325688	intergenic	13
1	14325689	14330157	genic	9
1	14325689	14330157	genic-original	9
1	14330158	14335375	intergenic	18
1	14335376	14336220	genic	18
1	14335376	14336220	genic-original	18
1	14336221	14365846	intergenic	18
1	14365847	14558696	intergenic	18
1	14558697	14559617	genic	18
1	14558697	14559617	genic-original	18
1	14559618	14592965	intergenic	18
1	14592966	14596338	genic	8
1	14592966	14596338	genic-original	8
1	14596339	14630661	intergenic	15
1	14630662	14632242	genic	9
1	14630662	14632242	genic-original	9
1	14632243	14633689	intergenic	8
1	14633690	14635047	genic	7
1	14633690	14639118	genic-original	10
1	14635048	14636404	genic	8
1	14636405	14637761	genic	7
1	14637762	14639118	genic	6
1	14639119	14665757	intergenic	15
1	14665758	14666442	genic	7
1	14665758	14666442	genic-original	7
1	14666443	14683252	intergenic	12
1	14683253	14686183	genic	9
1	14683253	14686183	genic-original	9
1	14686184	14714342	intergenic	13
1	14714343	14714827	genic	5
1	14714343	14714827	genic-original	5
1	14714828	14722112	intergenic	11
1	14722113	14723260	genic	10
1	14722113	14724407	genic-original	10
1	14723261	14724407	genic	7
1	14724408	14727854	intergenic	12
1	14727855	14729022	genic	9
1	14727855	14729022	genic-original	9
1	14729023	14732402	intergenic	14
1	14732403	14733564	genic	8
1	14732403	14733564	genic-original	8
1	14733565	14762960	intergenic	14
1	14762961	14764252	genic	8
1	14762961	14768127	genic-original	10
1	14764253	14765544	genic	10
1	14765545	14766836	genic	8
1	14766837	14768127	genic	9
1	14768128	14769546	intergenic	9
1	14769547	14771018	genic	10
1	14769547	14772489	genic-original	10
1	14771019	14772489	genic	8
1	14772490	14786494	intergenic	12
1	14786495	14790233	genic	8
1	14786495	14790233	genic-original	8
1	14790234	14795903	intergenic	12
1	14795904	14797046	genic	8
1	14795904	14819412	genic-original	11
1	14797047	14798189	genic	7
1	14798190	14807658	genic	10
1	14807659	14809588	genic	10
1	14809589	14811517	genic	7
1	14811518	14819412	genic	18
1	14819413	14827789	intergenic	18
1	14827790	14830318	genic	18
1	14827790	14830318	genic-original	18
1	14830319	14886054	intergenic	18
1	14886055	14887298	genic	10
1	14886055	14891029	genic-original	11
1	14887299	14888542	genic	5
1	14888543	14889786	genic	8
1	14889787	14891029	genic	8
1	14891030	14893290	intergenic	9
1	14893291	14895280	genic	9
1	14893291	14895280	genic-original	9
1	14895281	14911298	intergenic	14
1	14911299	14913003	genic	8
1	14911299	14913003	genic-original	8
1	14913004	14980906	intergenic	18
1	14980907	14982546	genic	18
1	14980907	14982546	genic-original	18
1	14982547	15003597	intergenic	18
1	15003598	15004072	genic	18
1	15003598	15004072	genic-original	18
1	15004073	15014459	intergenic	18
1	15014460	15018080	genic	18
1	15014460	15018080	genic-original	18
1	15018081	15056369	intergenic	18
1	15056370	15058938	genic	18
1	15056370	15058938	genic-original	18
1	15058939	15145180	intergenic	18
1	15145181	15181422	intergenic	18
1	15181423	15182955	genic	18
1	15181423	15182955	genic-original	18
1	15182956	15185462	intergenic	18
1	15185463	15188517	genic	18
1	15185463	15188517	genic-original	18
1	15188518	15205186	intergenic	18
1	15205187	15207244	genic	18
1	15205187	15207244	genic-original	18
1	15207245	15215095	intergenic	18
1	15215096	15217613	genic	18
1	15215096	15217613	genic-original	18
1	15217614	15223771	intergenic	18
1	15223772	15225179	genic	18
1	15223772	15225179	genic-original	18
1	15225180	15226993	intergenic	18
1	15226994	15229270	genic	18
1	15226994	15229270	genic-original	18
1	15229271	15235854	intergenic	18
1	15235855	15237421	genic	18
1	15235855	15237421	genic-original	18
1	15237422	15240454	intergenic	18
1	15240455	15242132	genic	12
1	15240455	15242132	genic-original	12
1	15242133	15242525	intergenic	18
1	15242526	15243249	genic	18
1	15242526	15243249	genic-original	18
1	15243250	15243838	intergenic	18
1	15243839	15247582	genic	18
1	15243839	15247582	genic-original	18
1	15247583	15261245	intergenic	15
1	15261246	15261787	genic	18
1	15261246	15261787	genic-original	18
1	15261788	15280594	intergenic	12
1	15280595	15281035	genic	18
1	15280595	15281035	genic-original	18
1	15281036	15287941	intergenic	13
1	15287942	15288480	genic	18
1	15287942	15288480	genic-original	18
1	15288481	15294262	intergenic	18
1	15294263	15295693	genic	10
1	15294263	15303454	genic-original	13
1	15295694	15297123	genic	13
1	15297124	15303454	genic	8
1	15303455	15318037	intergenic	18
1	15318038	15321661	genic	18
1	15318038	15321661	genic-original	18
1	15321662	15359752	intergenic	18
1	15359753	15362454	genic	18
1	15359753	15365155	genic-original	14
1	15362455	15363805	genic	9
1	15363806	15365155	genic	10
1	15365156	15391446	intergenic	15
1	15391447	15395144	genic	18
1	15391447	15395144	genic-original	18
1	15395145	15417463	intergenic	14
1	15417464	15418540	genic	8
1	15417464	15421771	genic-original	11
1	15418541	15419617	genic	6
1	15419618	15420694	genic	9
1	15420695	15421771	genic	9
1	15421772	15427315	intergenic	11
1	15427316	15428376	genic	10
1	15427316	15431557	genic-original	11
1	15428377	15429436	genic	8
1	15429437	15430497	genic	5
1	15430498	15431557	genic	7
1	15431558	15432168	intergenic	7
1	15432169	15433338	genic	8
1	15432169	15436846	genic-original	13
1	15433339	15434507	genic	9
1	15434508	15435677	genic	10
1	15435678	15436846	genic	13
1	15436847	15476039	intergenic	14
1	15476040	15477185	genic	3
1	15476040	15477185	genic-original	3
1	15477186	15491151	intergenic	12
1	15491152	15491947	genic	18
1	15491152	15491947	genic-original	18
1	15491948	15523366	intergenic	15
1	15523367	15526582	genic	8
1	15523367	15526582	genic-original	8
1	15526583	15527865	intergenic	9
1	15527866	15529059	genic	8
1	15527866	15530252	genic-original	10
1	15529060	15530252	genic	9
1	15530253	15545106	intergenic	14
1	15545107	15546790	genic	8
1	15545107	15546790	genic-original	8
1	15546791	15571289	intergenic	16
1	15571290	15572392	genic	9
1	15571290	15572392	genic-original	9
1	15572393	15582515	intergenic	10
1	15582516	15584404	genic	10
1	15582516	15586292	genic-original	11
1	15584405	15586292	genic	11
1	15586293	15640462	intergenic	16
1	15640463	15642076	genic	9
1	15640463	15642076	genic-original	9
1	15642077	15655768	intergenic	14
1	15655769	15656856	genic	14
1	15655769	15657944	genic-original	14
1	15656857	15657944	genic	5
1	15657945	15717210	intergenic	17
1	15717211	15719624	genic	18
1	15717211	15719624	genic-original	18
1	15719625	15756047	intergenic	16
1	15756048	15756735	genic	5
1	15756048	15756735	genic-original	5
1	15756736	15763358	intergenic	18
1	15763359	15765178	genic	18
1	15763359	15765178	genic-original	18
1	15765179	15767858	intergenic	18
1	15767859	15769390	genic	11
1	15767859	15773984	genic-original	11
1	15769391	15770921	genic	8
1	15770922	15772453	genic	10
1	15772454	15773984	genic	8
1	15773985	15780910	intergenic	13
1	15780911	15781713	genic	18
1	15780911	15781713	genic-original	18
1	15781714	15814589	intergenic	9
1	15814590	15816564	genic	8
1	15814590	15816564	genic-original	8
1	15816565	15843865	intergenic	13
1	15843866	15845038	genic	9
1	15843866	15848554	genic-original	12
1	15845039	15846210	genic	10
1	15846211	15847382	genic	11
1	15847383	15848554	genic	10
1	15848555	15856228	intergenic	11
1	15856229	15857890	genic	10
1	15856229	15857890	genic-original	10
1	15857891	15872262	intergenic	13
1	15872263	15873480	genic	7
1	15872263	15877131	genic-original	10
1	15873481	15874697	genic	7
1	15874698	15875914	genic	10
1	15875915	15877131	genic	7
1	15877132	15879446	intergenic	13
1	15879447	15880871	genic	10
1	15879447	15882296	genic-original	11
1	15880872	15882296	genic	9
1	15882297	15895591	intergenic	15
1	15895592	15896665	genic	7
1	15895592	15904180	genic-original	11
1	15896666	15897739	genic	7
1	15897740	15898813	genic	8
1	15898814	15899886	genic	6
1	15899887	15900960	genic	8
1	15900961	15902033	genic	7
1	15902034	15903107	genic	7
1	15903108	15904180	genic	8
1	15904181	15919723	intergenic	14
1	15919724	15920927	genic	11
1	15919724	15924539	genic-original	12
1	15920928	15922131	genic	7
1	15922132	15923335	genic	9
1	15923336	15924539	genic	8
1	15924540	15935470	intergenic	11
1	15935471	15936666	genic	8
1	15935471	15944651	genic-original	12
1	15936667	15937861	genic	8
1	15937862	15944651	genic	12
1	15944652	15945603	intergenic	18
1	15945604	15947401	genic	18
1	15945604	15947401	genic-original	18
1	15947402	15952128	intergenic	18
1	15952129	15956044	genic	18
1	15952129	15956044	genic-original	18
1	15956045	15995423	intergenic	18
1	15995424	15997509	genic	18
1	15995424	15997509	genic-original	18
1	15997510	15998753	intergenic	18
1	15998754	16000815	genic	18
1	15998754	16000815	genic-original	18
1	16000816	16006398	intergenic	12
1	16006399	16007727	genic	11
1	16006399	16017023	genic-original	13
1	16007728	16009055	genic	9
1	16009056	16015695	genic	18
1	16015696	16017023	genic	10
1	16017024	16029274	intergenic	14
1	16029275	16030612	genic	9
1	16029275	16031950	genic-original	10
1	16030613	16031950	genic	9
1	16031951	16033131	intergenic	11
1	16033132	16034451	genic	11
1	16033132	16034451	genic-original	11
1	16034452	16089709	intergenic	14
1	16089710	16091233	genic	9
1	16089710	16092756	genic-original	10
1	16091234	16092756	genic	9
1	16092757	16101368	intergenic	13
1	16101369	16101942	genic	5
1	16101369	16101942	genic-original	5
1	16101943	16140866	intergenic	16
1	16140867	16141897	genic	10
1	16140867	16142928	genic-original	12
1	16141898	16142928	genic	10
1	16142929	16169950	intergenic	16
1	16169951	16170519	genic	18
1	16169951	16170519	genic-original	18
1	16170520	16186651	intergenic	18
1	16186652	16187220	genic	18
1	16186652	16187220	genic-original	18
1	16187221	16190534	intergenic	18
1	16190535	16193596	genic	18
1	16190535	16193596	genic-original	18
1	16193597	16212984	intergenic	12
1	16212985	16213682	genic	18
1	16212985	16213682	genic-original	18
1	16213683	16219249	intergenic	12
1	16219250	16220255	genic	12
1	16219250	16223272	genic-original	12
1	16220256	16221261	genic	10
1	16221262	16222267	genic	9
1	16222268	16223272	genic	12
1	16223273	16253276	intergenic	14
1	16253277	16255342	genic	18
1	16253277	16255342	genic-original	18
1	16255343	16257925	intergenic	18
1	16257926	16260596	genic	18
1	16257926	16260596	genic-original	18
1	16260597	16267333	intergenic	18
1	16267334	16269697	genic	10
1	16267334	16269697	genic-original	10
1	16269698	16276645	intergenic	13
1	16276646	16279340	genic	18
1	16276646	16279340	genic-original	18
1	16279341	16288531	intergenic	18
1	16288532	16293213	genic	18
1	16288532	16293213	genic-original	18
1	16293214	16305825	intergenic	18
1	16305826	16307198	genic	9
1	16305826	16307198	genic-original	9
1	16307199	16334579	intergenic	13
1	16334580	16340581	genic	18
1	16334580	16340581	genic-original	18
1	16340582	16346197	intergenic	13
1	16346198	16347466	genic	10
1	16346198	16351270	genic-original	10
1	16347467	16348734	genic	9
1	16348735	16351270	genic	12
1	16351271	16352392	intergenic	9
1	16352393	16354367	genic	10
1	16352393	16354367	genic-original	10
1	16354368	16354876	intergenic	9
1	16354877	16355990	genic	9
1	16354877	16359331	genic-original	10
1	16355991	16357104	genic	8
1	16357105	16358218	genic	10
1	16358219	16359331	genic	9
1	16359332	16382167	intergenic	10
1	16382168	16384513	genic	18
1	16382168	16384513	genic-original	18
1	16384514	16400527	intergenic	11
1	16400528	16402498	genic	9
1	16400528	16402498	genic-original	9
1	16402499	16407938	intergenic	11
1	16407939	16409722	genic	12
1	16407939	16415071	genic-original	15
1	16409723	16411505	genic	13
1	16411506	16413288	genic	13
1	16413289	16415071	genic	9
1	16415072	16416235	intergenic	9
1	16416236	16417647	genic	9
1	16416236	16427526	genic-original	11
1	16417648	16423293	genic	18
1	16423294	16424704	genic	9
1	16424705	16426115	genic	11
1	16426116	16427526	genic	9
1	16427527	16438524	intergenic	11
1	16438525	16440224	genic	9
1	16438525	16441924	genic-original	10
1	16440225	16441924	genic	9
1	16441925	16443756	intergenic	14
1	16443757	16445006	genic	9
1	16443757	16445006	genic-original	9
1	16445007	16449896	intergenic	11
1	16449897	16450898	genic	7
1	16449897	16451899	genic-original	10
1	16450899	16451899	genic	10
1	16451900	16461414	intergenic	13
1	16461415	16462688	genic	8
1	16461415	16463962	genic-original	10
1	16462689	16463962	genic	10
1	16463963	16465816	intergenic	9
1	16465817	16467221	genic	5
1	16465817	16477055	genic-original	12
1	16467222	16468626	genic	11
1	16468627	16470031	genic	7
1	16470032	16471436	genic	7
1	16471437	16472841	genic	4
1	16472842	16474246	genic	4
1	16474247	16475651	genic	8
1	16475652	16477055	genic	6
1	16477056	16496451	intergenic	11
1	16496452	16497656	genic	9
1	16496452	16497656	genic-original	9
1	16497657	16499681	intergenic	11
1	16499682	16501014	genic	8
1	16499682	16502346	genic-original	10
1	16501015	16502346	genic	9
1	16502347	16513194	intergenic	12
1	16513195	16516954	genic	10
1	16513195	16516954	genic-original	10
1	16516955	16519825	intergenic	12
1	16519826	16526596	genic	10
1	16519826	16526596	genic-original	10
1	16526597	16556620	intergenic	11
1	16556621	16557996	genic	10
1	16556621	16562123	genic-original	11
1	16557997	16559372	genic	10
1	16559373	16560748	genic	10
1	16560749	16562123	genic	10
1	16562124	16566766	intergenic	11
1	16566767	16568479	genic	12
1	16566767	16573616	genic-original	12
1	16568480	16570191	genic	10
1	16570192	16571904	genic	11
1	16571905	16573616	genic	10
1	16573617	16592933	intergenic	13
1	16592934	16594010	genic	8
1	16592934	16595086	genic-original	10
1	16594011	16595086	genic	10
1	16595087	16650604	intergenic	15
1	16650605	16651230	genic	10
1	16650605	16651230	genic-original	10
1	16651231	16664449	intergenic	12
1	16664450	16667763	genic	18
1	16664450	16667763	genic-original	18
1	16667764	16668563	intergenic	18
1	16668564	16679484	genic	18
1	16668564	16679484	genic-original	18
1	16679485	16696914	intergenic	18
1	16696915	16699829	genic	18
1	16696915	16699829	genic-original	18
1	16699830	16700709	intergenic	18
1	16700710	16703201	genic	18
1	16700710	16703201	genic-original	18
1	16703202	16715794	intergenic	18
1	16715795	16716791	genic	18
1	16715795	16716791	genic-original	18
1	16716792	16725722	intergenic	18
1	16725723	16726764	genic	11
1	16725723	16727806	genic-original	11
1	16726765	16727806	genic	10
1	16727807	16732717	intergenic	13
1	16732718	16733658	genic	10
1	16732718	16733658	genic-original	10
1	16733659	16742100	intergenic	14
1	16742101	16744826	genic	18
1	16742101	16744826	genic-original	18
1	16744827	16789829	intergenic	14
1	16789830	16793074	genic	18
